case,event,startTime,completeTime
28,N,2019/01/10 23:17:49.890,2019/01/10 23:17:49.890
46,A,2019/01/10 23:20:00.000,2019/01/10 23:20:00.000
43,F,2019/01/10 23:20:33.504,2019/01/10 23:20:33.504
26,B,2019/01/10 23:21:12.532,2019/01/10 23:21:12.532
40,D,2019/01/10 23:26:02.378,2019/01/10 23:26:02.378
42,A,2019/01/10 23:28:15.870,2019/01/10 23:28:15.870
34,C,2019/01/10 23:29:21.492,2019/01/10 23:29:21.492
37,J,2019/01/10 23:32:22.574,2019/01/10 23:32:22.574
45,D,2019/01/10 23:32:58.518,2019/01/10 23:32:58.518
39,H,2019/01/10 23:32:59.056,2019/01/10 23:32:59.056
36,G,2019/01/10 23:34:31.997,2019/01/10 23:34:31.997
33,J,2019/01/10 23:38:37.408,2019/01/10 23:38:37.408
47,A,2019/01/10 23:40:00.000,2019/01/10 23:40:00.000
44,C,2019/01/10 23:40:32.198,2019/01/10 23:40:32.198
35,F,2019/01/10 23:42:05.501,2019/01/10 23:42:05.501
41,B,2019/01/10 23:42:17.439,2019/01/10 23:42:17.439
38,J,2019/01/10 23:44:17.263,2019/01/10 23:44:17.263
43,E,2019/01/10 23:49:34.954,2019/01/10 23:49:34.954
26,C,2019/01/10 23:53:23.658,2019/01/10 23:53:23.658
42,B,2019/01/10 23:54:40.075,2019/01/10 23:54:40.075
46,B,2019/01/10 23:55:14.844,2019/01/10 23:55:14.844
40,F,2019/01/10 23:55:43.306,2019/01/10 23:55:43.306
48,A,2019/01/11 00:00:00.000,2019/01/11 00:00:00.000
37,L,2019/01/11 00:00:54.560,2019/01/11 00:00:54.560
34,A,2019/01/11 00:03:17.478,2019/01/11 00:03:17.478
45,F,2019/01/11 00:03:40.251,2019/01/11 00:03:40.251
36,I,2019/01/11 00:05:52.944,2019/01/11 00:05:52.944
41,C,2019/01/11 00:06:27.292,2019/01/11 00:06:27.292
33,L,2019/01/11 00:08:16.476,2019/01/11 00:08:16.476
35,E,2019/01/11 00:09:48.691,2019/01/11 00:09:48.691
44,A,2019/01/11 00:12:08.068,2019/01/11 00:12:08.068
47,B,2019/01/11 00:14:17.360,2019/01/11 00:14:17.360
43,G,2019/01/11 00:15:53.129,2019/01/11 00:15:53.129
38,K,2019/01/11 00:16:51.680,2019/01/11 00:16:51.680
49,A,2019/01/11 00:20:00.000,2019/01/11 00:20:00.000
26,A,2019/01/11 00:22:23.269,2019/01/11 00:22:23.269
42,C,2019/01/11 00:22:46.180,2019/01/11 00:22:46.180
40,E,2019/01/11 00:23:17.433,2019/01/11 00:23:17.433
46,C,2019/01/11 00:25:13.066,2019/01/11 00:25:13.066
45,E,2019/01/11 00:28:04.522,2019/01/11 00:28:04.522
37,M,2019/01/11 00:31:46.996,2019/01/11 00:31:46.996
41,A,2019/01/11 00:35:49.069,2019/01/11 00:35:49.069
36,J,2019/01/11 00:36:37.376,2019/01/11 00:36:37.376
34,B,2019/01/11 00:36:48.072,2019/01/11 00:36:48.072
33,M,2019/01/11 00:37:15.746,2019/01/11 00:37:15.746
35,G,2019/01/11 00:37:43.755,2019/01/11 00:37:43.755
48,D,2019/01/11 00:38:19.487,2019/01/11 00:38:19.487
50,A,2019/01/11 00:40:00.000,2019/01/11 00:40:00.000
47,C,2019/01/11 00:41:01.574,2019/01/11 00:41:01.574
44,D,2019/01/11 00:44:57.152,2019/01/11 00:44:57.152
38,M,2019/01/11 00:46:30.210,2019/01/11 00:46:30.210
49,D,2019/01/11 00:48:53.379,2019/01/11 00:48:53.379
26,D,2019/01/11 00:50:51.165,2019/01/11 00:50:51.165
43,I,2019/01/11 00:50:56.067,2019/01/11 00:50:56.067
42,A,2019/01/11 00:53:13.686,2019/01/11 00:53:13.686
46,A,2019/01/11 00:53:47.575,2019/01/11 00:53:47.575
40,G,2019/01/11 00:56:56.722,2019/01/11 00:56:56.722
45,G,2019/01/11 00:57:22.795,2019/01/11 00:57:22.795
37,N,2019/01/11 00:57:25.984,2019/01/11 00:57:25.984
51,A,2019/01/11 01:00:00.000,2019/01/11 01:00:00.000
33,N,2019/01/11 01:07:18.604,2019/01/11 01:07:18.604
47,A,2019/01/11 01:07:37.825,2019/01/11 01:07:37.825
48,F,2019/01/11 01:08:44.859,2019/01/11 01:08:44.859
36,K,2019/01/11 01:09:09.139,2019/01/11 01:09:09.139
41,D,2019/01/11 01:09:25.385,2019/01/11 01:09:25.385
34,C,2019/01/11 01:09:38.908,2019/01/11 01:09:38.908
35,H,2019/01/11 01:09:44.663,2019/01/11 01:09:44.663
44,F,2019/01/11 01:11:46.656,2019/01/11 01:11:46.656
50,D,2019/01/11 01:12:50.650,2019/01/11 01:12:50.650
49,F,2019/01/11 01:16:26.281,2019/01/11 01:16:26.281
43,J,2019/01/11 01:16:38.548,2019/01/11 01:16:38.548
38,N,2019/01/11 01:17:55.280,2019/01/11 01:17:55.280
26,F,2019/01/11 01:19:16.385,2019/01/11 01:19:16.385
52,A,2019/01/11 01:20:00.000,2019/01/11 01:20:00.000
46,B,2019/01/11 01:21:56.292,2019/01/11 01:21:56.292
42,B,2019/01/11 01:24:11.909,2019/01/11 01:24:11.909
45,H,2019/01/11 01:26:05.795,2019/01/11 01:26:05.795
40,H,2019/01/11 01:26:16.796,2019/01/11 01:26:16.796
51,D,2019/01/11 01:30:46.891,2019/01/11 01:30:46.891
47,B,2019/01/11 01:34:52.235,2019/01/11 01:34:52.235
44,E,2019/01/11 01:35:13.107,2019/01/11 01:35:13.107
41,F,2019/01/11 01:38:11.651,2019/01/11 01:38:11.651
34,A,2019/01/11 01:38:17.780,2019/01/11 01:38:17.780
53,A,2019/01/11 01:40:00.000,2019/01/11 01:40:00.000
48,E,2019/01/11 01:41:17.808,2019/01/11 01:41:17.808
36,M,2019/01/11 01:41:58.471,2019/01/11 01:41:58.471
43,L,2019/01/11 01:42:00.946,2019/01/11 01:42:00.946
50,F,2019/01/11 01:46:17.999,2019/01/11 01:46:17.999
49,E,2019/01/11 01:47:22.047,2019/01/11 01:47:22.047
26,E,2019/01/11 01:49:23.187,2019/01/11 01:49:23.187
46,C,2019/01/11 01:50:16.888,2019/01/11 01:50:16.888
42,C,2019/01/11 01:54:29.746,2019/01/11 01:54:29.746
52,B,2019/01/11 01:54:40.280,2019/01/11 01:54:40.280
54,A,2019/01/11 02:00:00.000,2019/01/11 02:00:00.000
51,F,2019/01/11 02:02:53.882,2019/01/11 02:02:53.882
44,G,2019/01/11 02:03:05.128,2019/01/11 02:03:05.128
47,C,2019/01/11 02:05:57.223,2019/01/11 02:05:57.223
36,O,2019/01/11 02:07:44.746,2019/01/11 02:07:44.746
43,M,2019/01/11 02:07:57.036,2019/01/11 02:07:57.036
48,G,2019/01/11 02:08:55.366,2019/01/11 02:08:55.366
41,E,2019/01/11 02:09:47.156,2019/01/11 02:09:47.156
34,D,2019/01/11 02:10:55.072,2019/01/11 02:10:55.072
53,B,2019/01/11 02:11:16.704,2019/01/11 02:11:16.704
50,E,2019/01/11 02:12:32.907,2019/01/11 02:12:32.907
49,G,2019/01/11 02:17:42.481,2019/01/11 02:17:42.481
42,A,2019/01/11 02:18:07.675,2019/01/11 02:18:07.675
55,A,2019/01/11 02:20:00.000,2019/01/11 02:20:00.000
26,G,2019/01/11 02:21:31.964,2019/01/11 02:21:31.964
46,A,2019/01/11 02:22:37.893,2019/01/11 02:22:37.893
52,C,2019/01/11 02:25:11.062,2019/01/11 02:25:11.062
51,E,2019/01/11 02:29:49.669,2019/01/11 02:29:49.669
44,I,2019/01/11 02:31:00.974,2019/01/11 02:31:00.974
54,D,2019/01/11 02:31:08.970,2019/01/11 02:31:08.970
43,O,2019/01/11 02:34:02.049,2019/01/11 02:34:02.049
34,F,2019/01/11 02:38:08.936,2019/01/11 02:38:08.936
47,A,2019/01/11 02:38:56.705,2019/01/11 02:38:56.705
48,I,2019/01/11 02:39:07.926,2019/01/11 02:39:07.926
56,A,2019/01/11 02:40:00.000,2019/01/11 02:40:00.000
50,G,2019/01/11 02:40:15.366,2019/01/11 02:40:15.366
53,C,2019/01/11 02:41:56.464,2019/01/11 02:41:56.464
41,G,2019/01/11 02:43:10.496,2019/01/11 02:43:10.496
49,I,2019/01/11 02:45:22.828,2019/01/11 02:45:22.828
26,H,2019/01/11 02:47:07.207,2019/01/11 02:47:07.207
55,B,2019/01/11 02:47:11.582,2019/01/11 02:47:11.582
52,A,2019/01/11 02:51:28.914,2019/01/11 02:51:28.914
42,B,2019/01/11 02:53:15.062,2019/01/11 02:53:15.062
46,B,2019/01/11 02:53:32.172,2019/01/11 02:53:32.172
51,G,2019/01/11 02:59:43.705,2019/01/11 02:59:43.705
57,A,2019/01/11 03:00:00.000,2019/01/11 03:00:00.000
44,J,2019/01/11 03:02:08.049,2019/01/11 03:02:08.049
54,F,2019/01/11 03:03:24.400,2019/01/11 03:03:24.400
50,H,2019/01/11 03:08:42.964,2019/01/11 03:08:42.964
56,B,2019/01/11 03:09:20.297,2019/01/11 03:09:20.297
47,D,2019/01/11 03:09:32.263,2019/01/11 03:09:32.263
34,E,2019/01/11 03:12:36.144,2019/01/11 03:12:36.144
53,A,2019/01/11 03:12:59.363,2019/01/11 03:12:59.363
48,J,2019/01/11 03:14:43.665,2019/01/11 03:14:43.665
41,H,2019/01/11 03:16:19.056,2019/01/11 03:16:19.056
55,C,2019/01/11 03:16:30.524,2019/01/11 03:16:30.524
49,J,2019/01/11 03:17:41.608,2019/01/11 03:17:41.608
42,C,2019/01/11 03:18:48.983,2019/01/11 03:18:48.983
58,A,2019/01/11 03:20:00.000,2019/01/11 03:20:00.000
52,B,2019/01/11 03:20:10.211,2019/01/11 03:20:10.211
46,C,2019/01/11 03:26:57.372,2019/01/11 03:26:57.372
44,L,2019/01/11 03:29:18.046,2019/01/11 03:29:18.046
57,B,2019/01/11 03:31:03.306,2019/01/11 03:31:03.306
54,E,2019/01/11 03:31:39.646,2019/01/11 03:31:39.646
51,I,2019/01/11 03:33:03.206,2019/01/11 03:33:03.206
56,C,2019/01/11 03:35:56.778,2019/01/11 03:35:56.778
59,A,2019/01/11 03:40:00.000,2019/01/11 03:40:00.000
47,F,2019/01/11 03:40:00.342,2019/01/11 03:40:00.342
53,B,2019/01/11 03:40:27.052,2019/01/11 03:40:27.052
55,A,2019/01/11 03:41:03.458,2019/01/11 03:41:03.458
48,K,2019/01/11 03:41:18.833,2019/01/11 03:41:18.833
34,G,2019/01/11 03:42:19.163,2019/01/11 03:42:19.163
49,L,2019/01/11 03:47:34.551,2019/01/11 03:47:34.551
42,A,2019/01/11 03:49:55.418,2019/01/11 03:49:55.418
58,B,2019/01/11 03:51:53.639,2019/01/11 03:51:53.639
52,C,2019/01/11 03:52:29.555,2019/01/11 03:52:29.555
46,A,2019/01/11 03:55:26.182,2019/01/11 03:55:26.182
54,G,2019/01/11 03:59:59.665,2019/01/11 03:59:59.665
60,A,2019/01/11 04:00:00.000,2019/01/11 04:00:00.000
56,A,2019/01/11 04:00:39.409,2019/01/11 04:00:39.409
57,C,2019/01/11 04:02:35.014,2019/01/11 04:02:35.014
44,M,2019/01/11 04:03:13.896,2019/01/11 04:03:13.896
59,D,2019/01/11 04:03:27.874,2019/01/11 04:03:27.874
51,J,2019/01/11 04:04:35.124,2019/01/11 04:04:35.124
48,M,2019/01/11 04:05:11.635,2019/01/11 04:05:11.635
53,C,2019/01/11 04:10:35.027,2019/01/11 04:10:35.027
47,E,2019/01/11 04:12:13.063,2019/01/11 04:12:13.063
34,H,2019/01/11 04:13:33.220,2019/01/11 04:13:33.220
55,B,2019/01/11 04:15:30.877,2019/01/11 04:15:30.877
42,B,2019/01/11 04:18:30.896,2019/01/11 04:18:30.896
46,B,2019/01/11 04:18:51.416,2019/01/11 04:18:51.416
61,A,2019/01/11 04:20:00.000,2019/01/11 04:20:00.000
52,A,2019/01/11 04:22:03.930,2019/01/11 04:22:03.930
49,M,2019/01/11 04:24:39.086,2019/01/11 04:24:39.086
58,C,2019/01/11 04:25:29.802,2019/01/11 04:25:29.802
56,B,2019/01/11 04:30:04.564,2019/01/11 04:30:04.564
60,B,2019/01/11 04:30:06.899,2019/01/11 04:30:06.899
57,A,2019/01/11 04:30:35.555,2019/01/11 04:30:35.555
51,K,2019/01/11 04:33:00.741,2019/01/11 04:33:00.741
48,N,2019/01/11 04:33:31.424,2019/01/11 04:33:31.424
54,H,2019/01/11 04:33:45.630,2019/01/11 04:33:45.630
44,N,2019/01/11 04:34:49.865,2019/01/11 04:34:49.865
59,F,2019/01/11 04:36:32.413,2019/01/11 04:36:32.413
53,A,2019/01/11 04:37:05.114,2019/01/11 04:37:05.114
62,A,2019/01/11 04:40:00.000,2019/01/11 04:40:00.000
47,G,2019/01/11 04:41:40.273,2019/01/11 04:41:40.273
46,C,2019/01/11 04:45:36.631,2019/01/11 04:45:36.631
55,C,2019/01/11 04:47:32.939,2019/01/11 04:47:32.939
61,D,2019/01/11 04:52:40.390,2019/01/11 04:52:40.390
52,B,2019/01/11 04:52:52.459,2019/01/11 04:52:52.459
42,C,2019/01/11 04:53:25.935,2019/01/11 04:53:25.935
49,O,2019/01/11 04:55:54.310,2019/01/11 04:55:54.310
57,D,2019/01/11 04:56:18.860,2019/01/11 04:56:18.860
60,C,2019/01/11 04:57:21.515,2019/01/11 04:57:21.515
58,A,2019/01/11 04:58:36.512,2019/01/11 04:58:36.512
63,A,2019/01/11 05:00:00.000,2019/01/11 05:00:00.000
56,C,2019/01/11 05:00:41.756,2019/01/11 05:00:41.756
51,M,2019/01/11 05:00:46.999,2019/01/11 05:00:46.999
62,D,2019/01/11 05:06:59.840,2019/01/11 05:06:59.840
59,E,2019/01/11 05:09:43.588,2019/01/11 05:09:43.588
53,D,2019/01/11 05:10:41.865,2019/01/11 05:10:41.865
47,I,2019/01/11 05:14:34.264,2019/01/11 05:14:34.264
55,A,2019/01/11 05:15:50.884,2019/01/11 05:15:50.884
46,A,2019/01/11 05:18:28.776,2019/01/11 05:18:28.776
64,A,2019/01/11 05:20:00.000,2019/01/11 05:20:00.000
52,C,2019/01/11 05:20:35.649,2019/01/11 05:20:35.649
61,F,2019/01/11 05:25:27.618,2019/01/11 05:25:27.618
57,F,2019/01/11 05:27:00.980,2019/01/11 05:27:00.980
42,A,2019/01/11 05:28:33.434,2019/01/11 05:28:33.434
60,A,2019/01/11 05:28:40.781,2019/01/11 05:28:40.781
56,A,2019/01/11 05:29:45.303,2019/01/11 05:29:45.303
58,D,2019/01/11 05:31:09.894,2019/01/11 05:31:09.894
63,D,2019/01/11 05:31:58.688,2019/01/11 05:31:58.688
59,G,2019/01/11 05:32:42.263,2019/01/11 05:32:42.263
51,O,2019/01/11 05:32:52.086,2019/01/11 05:32:52.086
53,F,2019/01/11 05:37:16.533,2019/01/11 05:37:16.533
62,F,2019/01/11 05:38:02.777,2019/01/11 05:38:02.777
65,A,2019/01/11 05:40:00.000,2019/01/11 05:40:00.000
47,J,2019/01/11 05:44:22.454,2019/01/11 05:44:22.454
64,B,2019/01/11 05:44:51.408,2019/01/11 05:44:51.408
46,B,2019/01/11 05:49:26.057,2019/01/11 05:49:26.057
55,D,2019/01/11 05:49:28.452,2019/01/11 05:49:28.452
52,A,2019/01/11 05:50:20.279,2019/01/11 05:50:20.279
61,E,2019/01/11 05:52:09.956,2019/01/11 05:52:09.956
60,B,2019/01/11 05:58:00.793,2019/01/11 05:58:00.793
42,D,2019/01/11 05:58:12.965,2019/01/11 05:58:12.965
63,F,2019/01/11 05:58:45.379,2019/01/11 05:58:45.379
57,E,2019/01/11 05:59:34.690,2019/01/11 05:59:34.690
56,B,2019/01/11 05:59:47.628,2019/01/11 05:59:47.628
66,A,2019/01/11 06:00:00.000,2019/01/11 06:00:00.000
59,I,2019/01/11 06:00:45.201,2019/01/11 06:00:45.201
58,F,2019/01/11 06:06:41.566,2019/01/11 06:06:41.566
53,E,2019/01/11 06:08:53.849,2019/01/11 06:08:53.849
62,E,2019/01/11 06:10:24.311,2019/01/11 06:10:24.311
65,B,2019/01/11 06:10:26.768,2019/01/11 06:10:26.768
47,K,2019/01/11 06:15:54.648,2019/01/11 06:15:54.648
46,C,2019/01/11 06:18:32.686,2019/01/11 06:18:32.686
64,C,2019/01/11 06:18:51.217,2019/01/11 06:18:51.217
67,A,2019/01/11 06:20:00.000,2019/01/11 06:20:00.000
52,B,2019/01/11 06:21:18.892,2019/01/11 06:21:18.892
61,G,2019/01/11 06:24:52.891,2019/01/11 06:24:52.891
55,F,2019/01/11 06:24:55.784,2019/01/11 06:24:55.784
57,G,2019/01/11 06:25:05.930,2019/01/11 06:25:05.930
42,F,2019/01/11 06:25:22.037,2019/01/11 06:25:22.037
59,J,2019/01/11 06:25:43.179,2019/01/11 06:25:43.179
66,D,2019/01/11 06:27:09.320,2019/01/11 06:27:09.320
60,C,2019/01/11 06:27:32.178,2019/01/11 06:27:32.178
56,C,2019/01/11 06:27:44.690,2019/01/11 06:27:44.690
63,E,2019/01/11 06:29:14.161,2019/01/11 06:29:14.161
53,G,2019/01/11 06:37:07.691,2019/01/11 06:37:07.691
58,E,2019/01/11 06:37:52.573,2019/01/11 06:37:52.573
62,G,2019/01/11 06:38:29.333,2019/01/11 06:38:29.333
65,C,2019/01/11 06:39:12.566,2019/01/11 06:39:12.566
68,A,2019/01/11 06:40:00.000,2019/01/11 06:40:00.000
47,M,2019/01/11 06:45:19.371,2019/01/11 06:45:19.371
52,C,2019/01/11 06:47:38.831,2019/01/11 06:47:38.831
46,A,2019/01/11 06:48:57.708,2019/01/11 06:48:57.708
67,B,2019/01/11 06:49:16.869,2019/01/11 06:49:16.869
64,A,2019/01/11 06:49:53.361,2019/01/11 06:49:53.361
59,L,2019/01/11 06:53:23.354,2019/01/11 06:53:23.354
55,E,2019/01/11 06:53:52.741,2019/01/11 06:53:52.741
42,E,2019/01/11 06:55:43.413,2019/01/11 06:55:43.413
57,I,2019/01/11 06:58:07.866,2019/01/11 06:58:07.866
60,A,2019/01/11 06:59:29.528,2019/01/11 06:59:29.528
56,A,2019/01/11 06:59:58.978,2019/01/11 06:59:58.978
63,G,2019/01/11 06:59:59.291,2019/01/11 06:59:59.291
69,A,2019/01/11 07:00:00.000,2019/01/11 07:00:00.000
61,I,2019/01/11 07:00:33.173,2019/01/11 07:00:33.173
66,F,2019/01/11 07:02:17.759,2019/01/11 07:02:17.759
53,I,2019/01/11 07:03:05.026,2019/01/11 07:03:05.026
58,G,2019/01/11 07:07:07.105,2019/01/11 07:07:07.105
65,A,2019/01/11 07:08:26.758,2019/01/11 07:08:26.758
68,D,2019/01/11 07:10:13.759,2019/01/11 07:10:13.759
64,B,2019/01/11 07:11:43.953,2019/01/11 07:11:43.953
47,N,2019/01/11 07:14:35.988,2019/01/11 07:14:35.988
62,H,2019/01/11 07:14:57.866,2019/01/11 07:14:57.866
52,A,2019/01/11 07:16:12.795,2019/01/11 07:16:12.795
67,C,2019/01/11 07:17:29.956,2019/01/11 07:17:29.956
59,M,2019/01/11 07:18:27.881,2019/01/11 07:18:27.881
70,A,2019/01/11 07:20:00.000,2019/01/11 07:20:00.000
57,J,2019/01/11 07:23:00.772,2019/01/11 07:23:00.772
46,D,2019/01/11 07:23:38.563,2019/01/11 07:23:38.563
55,G,2019/01/11 07:25:26.895,2019/01/11 07:25:26.895
42,G,2019/01/11 07:26:14.763,2019/01/11 07:26:14.763
69,B,2019/01/11 07:26:51.200,2019/01/11 07:26:51.200
56,D,2019/01/11 07:27:48.909,2019/01/11 07:27:48.909
63,H,2019/01/11 07:28:54.573,2019/01/11 07:28:54.573
53,J,2019/01/11 07:29:38.685,2019/01/11 07:29:38.685
60,B,2019/01/11 07:31:13.508,2019/01/11 07:31:13.508
66,E,2019/01/11 07:31:19.783,2019/01/11 07:31:19.783
61,J,2019/01/11 07:33:36.762,2019/01/11 07:33:36.762
65,B,2019/01/11 07:36:37.630,2019/01/11 07:36:37.630
68,F,2019/01/11 07:37:02.823,2019/01/11 07:37:02.823
71,A,2019/01/11 07:40:00.000,2019/01/11 07:40:00.000
58,I,2019/01/11 07:40:24.268,2019/01/11 07:40:24.268
64,C,2019/01/11 07:44:25.608,2019/01/11 07:44:25.608
52,D,2019/01/11 07:44:34.447,2019/01/11 07:44:34.447
67,A,2019/01/11 07:46:17.401,2019/01/11 07:46:17.401
46,F,2019/01/11 07:47:38.998,2019/01/11 07:47:38.998
59,O,2019/01/11 07:48:40.330,2019/01/11 07:48:40.330
70,B,2019/01/11 07:50:19.776,2019/01/11 07:50:19.776
57,L,2019/01/11 07:50:41.951,2019/01/11 07:50:41.951
55,H,2019/01/11 07:52:54.205,2019/01/11 07:52:54.205
69,C,2019/01/11 07:56:12.014,2019/01/11 07:56:12.014
53,L,2019/01/11 07:57:47.334,2019/01/11 07:57:47.334
72,A,2019/01/11 08:00:00.000,2019/01/11 08:00:00.000
66,G,2019/01/11 08:01:05.161,2019/01/11 08:01:05.161
56,F,2019/01/11 08:01:09.969,2019/01/11 08:01:09.969
42,H,2019/01/11 08:01:16.006,2019/01/11 08:01:16.006
60,C,2019/01/11 08:02:23.924,2019/01/11 08:02:23.924
61,L,2019/01/11 08:06:06.609,2019/01/11 08:06:06.609
68,E,2019/01/11 08:07:04.609,2019/01/11 08:07:04.609
65,C,2019/01/11 08:07:26.619,2019/01/11 08:07:26.619
71,B,2019/01/11 08:10:51.658,2019/01/11 08:10:51.658
58,J,2019/01/11 08:11:55.697,2019/01/11 08:11:55.697
52,F,2019/01/11 08:13:59.347,2019/01/11 08:13:59.347
67,B,2019/01/11 08:14:02.524,2019/01/11 08:14:02.524
64,A,2019/01/11 08:16:31.096,2019/01/11 08:16:31.096
57,M,2019/01/11 08:17:54.121,2019/01/11 08:17:54.121
46,E,2019/01/11 08:18:38.493,2019/01/11 08:18:38.493
73,A,2019/01/11 08:20:00.000,2019/01/11 08:20:00.000
70,C,2019/01/11 08:20:22.324,2019/01/11 08:20:22.324
69,A,2019/01/11 08:25:38.304,2019/01/11 08:25:38.304
72,B,2019/01/11 08:26:59.921,2019/01/11 08:26:59.921
53,M,2019/01/11 08:27:44.063,2019/01/11 08:27:44.063
56,E,2019/01/11 08:29:45.643,2019/01/11 08:29:45.643
66,I,2019/01/11 08:31:17.461,2019/01/11 08:31:17.461
68,G,2019/01/11 08:35:46.254,2019/01/11 08:35:46.254
60,A,2019/01/11 08:36:02.111,2019/01/11 08:36:02.111
61,M,2019/01/11 08:37:21.502,2019/01/11 08:37:21.502
65,A,2019/01/11 08:38:42.848,2019/01/11 08:38:42.848
74,A,2019/01/11 08:40:00.000,2019/01/11 08:40:00.000
58,L,2019/01/11 08:41:10.443,2019/01/11 08:41:10.443
71,C,2019/01/11 08:41:52.978,2019/01/11 08:41:52.978
46,G,2019/01/11 08:42:40.314,2019/01/11 08:42:40.314
67,C,2019/01/11 08:43:40.745,2019/01/11 08:43:40.745
52,E,2019/01/11 08:43:50.337,2019/01/11 08:43:50.337
57,O,2019/01/11 08:46:26.457,2019/01/11 08:46:26.457
64,D,2019/01/11 08:47:39.717,2019/01/11 08:47:39.717
73,B,2019/01/11 08:48:53.882,2019/01/11 08:48:53.882
70,A,2019/01/11 08:49:56.665,2019/01/11 08:49:56.665
72,C,2019/01/11 08:55:20.280,2019/01/11 08:55:20.280
56,G,2019/01/11 08:55:34.453,2019/01/11 08:55:34.453
69,B,2019/01/11 08:58:50.665,2019/01/11 08:58:50.665
53,O,2019/01/11 08:59:10.172,2019/01/11 08:59:10.172
66,J,2019/01/11 08:59:11.761,2019/01/11 08:59:11.761
75,A,2019/01/11 09:00:00.000,2019/01/11 09:00:00.000
68,H,2019/01/11 09:04:39.256,2019/01/11 09:04:39.256
61,O,2019/01/11 09:07:21.486,2019/01/11 09:07:21.486
74,D,2019/01/11 09:07:25.343,2019/01/11 09:07:25.343
60,D,2019/01/11 09:07:42.379,2019/01/11 09:07:42.379
58,M,2019/01/11 09:09:38.969,2019/01/11 09:09:38.969
65,D,2019/01/11 09:09:41.419,2019/01/11 09:09:41.419
52,G,2019/01/11 09:10:51.319,2019/01/11 09:10:51.319
67,A,2019/01/11 09:12:16.363,2019/01/11 09:12:16.363
46,H,2019/01/11 09:12:37.983,2019/01/11 09:12:37.983
71,A,2019/01/11 09:14:52.075,2019/01/11 09:14:52.075
70,D,2019/01/11 09:17:06.190,2019/01/11 09:17:06.190
76,A,2019/01/11 09:20:00.000,2019/01/11 09:20:00.000
73,C,2019/01/11 09:20:14.940,2019/01/11 09:20:14.940
64,F,2019/01/11 09:21:54.919,2019/01/11 09:21:54.919
72,A,2019/01/11 09:22:28.990,2019/01/11 09:22:28.990
56,I,2019/01/11 09:25:06.135,2019/01/11 09:25:06.135
69,C,2019/01/11 09:26:47.609,2019/01/11 09:26:47.609
75,D,2019/01/11 09:30:12.430,2019/01/11 09:30:12.430
66,L,2019/01/11 09:31:02.465,2019/01/11 09:31:02.465
74,F,2019/01/11 09:35:48.421,2019/01/11 09:35:48.421
58,O,2019/01/11 09:37:13.578,2019/01/11 09:37:13.578
65,F,2019/01/11 09:38:35.900,2019/01/11 09:38:35.900
60,F,2019/01/11 09:38:39.079,2019/01/11 09:38:39.079
52,I,2019/01/11 09:39:48.897,2019/01/11 09:39:48.897
77,A,2019/01/11 09:40:00.000,2019/01/11 09:40:00.000
76,B,2019/01/11 09:45:49.136,2019/01/11 09:45:49.136
71,B,2019/01/11 09:47:16.945,2019/01/11 09:47:16.945
73,A,2019/01/11 09:47:36.658,2019/01/11 09:47:36.658
67,D,2019/01/11 09:49:02.653,2019/01/11 09:49:02.653
72,D,2019/01/11 09:50:01.970,2019/01/11 09:50:01.970
64,E,2019/01/11 09:51:30.522,2019/01/11 09:51:30.522
56,J,2019/01/11 09:51:33.587,2019/01/11 09:51:33.587
70,F,2019/01/11 09:54:35.146,2019/01/11 09:54:35.146
69,A,2019/01/11 09:55:29.827,2019/01/11 09:55:29.827
78,A,2019/01/11 10:00:00.000,2019/01/11 10:00:00.000
75,F,2019/01/11 10:03:17.709,2019/01/11 10:03:17.709
66,M,2019/01/11 10:03:22.215,2019/01/11 10:03:22.215
52,J,2019/01/11 10:08:09.624,2019/01/11 10:08:09.624
65,E,2019/01/11 10:09:37.845,2019/01/11 10:09:37.845
77,B,2019/01/11 10:09:58.648,2019/01/11 10:09:58.648
74,E,2019/01/11 10:09:59.859,2019/01/11 10:09:59.859
60,E,2019/01/11 10:10:28.952,2019/01/11 10:10:28.952
76,C,2019/01/11 10:13:58.146,2019/01/11 10:13:58.146
71,C,2019/01/11 10:15:32.515,2019/01/11 10:15:32.515
72,F,2019/01/11 10:17:00.420,2019/01/11 10:17:00.420
64,G,2019/01/11 10:17:38.694,2019/01/11 10:17:38.694
67,F,2019/01/11 10:17:50.603,2019/01/11 10:17:50.603
79,A,2019/01/11 10:20:00.000,2019/01/11 10:20:00.000
73,D,2019/01/11 10:21:54.808,2019/01/11 10:21:54.808
69,B,2019/01/11 10:23:22.985,2019/01/11 10:23:22.985
56,K,2019/01/11 10:23:36.253,2019/01/11 10:23:36.253
78,B,2019/01/11 10:27:39.647,2019/01/11 10:27:39.647
70,E,2019/01/11 10:30:10.021,2019/01/11 10:30:10.021
75,E,2019/01/11 10:32:20.826,2019/01/11 10:32:20.826
66,O,2019/01/11 10:33:24.618,2019/01/11 10:33:24.618
77,C,2019/01/11 10:33:27.570,2019/01/11 10:33:27.570
52,K,2019/01/11 10:37:17.692,2019/01/11 10:37:17.692
65,G,2019/01/11 10:38:36.394,2019/01/11 10:38:36.394
60,G,2019/01/11 10:39:15.143,2019/01/11 10:39:15.143
74,G,2019/01/11 10:39:48.345,2019/01/11 10:39:48.345
80,A,2019/01/11 10:40:00.000,2019/01/11 10:40:00.000
