case,activitypair,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
63,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,A,0.0,0.0,0.0,598,877,291,1204,0.0,1448,1763,2061,0.0,2330,0.0,2632
64,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,D,598,0.0,0.0,0.0,279,307,606,0.0,850,1165,1463,0.0,1732,0.0,2034
64,E,877,0.0,0.0,279,0.0,586,326,0.0,571,885,1184,0.0,1453,0.0,1755
64,F,291,0.0,0.0,307,586,0.0,913,0.0,1158,1472,1770,0.0,2039,0.0,2341
64,G,1204,0.0,0.0,606,326,913,0.0,0.0,245,559,857,0.0,1127,0.0,1429
64,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,I,1448,0.0,0.0,850,571,1158,245,0.0,0.0,314,613,0.0,882,0.0,1184
64,J,1763,0.0,0.0,1165,885,1472,559,0.0,314,0.0,298,0.0,568,0.0,870
64,K,2061,0.0,0.0,1463,1184,1770,857,0.0,613,298,0.0,0.0,269,0.0,571
64,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,M,2330,0.0,0.0,1732,1453,2039,1127,0.0,882,568,269,0.0,0.0,0.0,302
64,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,O,2632,0.0,0.0,2034,1755,2341,1429,0.0,1184,870,571,0.0,302,0.0,0.0
65,A,0.0,320,612,1545,1903,1233,2195,2481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,B,320,0.0,292,1225,1584,913,1875,2161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,C,612,292,0.0,933,1291,621,1583,1869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,D,1545,1225,933,0.0,359,312,650,936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,E,1903,1584,1291,359,0.0,671,292,578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,F,1233,913,621,312,671,0.0,962,1248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,G,2195,1875,1583,650,292,962,0.0,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,H,2481,2161,1869,936,578,1248,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,A,0.0,295,581,1549,1850,1206,2157,2440,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,B,295,0.0,286,1254,1556,912,1862,2145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,C,581,286,0.0,968,1270,626,1576,1859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,D,1549,1254,968,0.0,301,343,608,890,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,E,1850,1556,1270,301,0.0,644,306,589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,F,1206,912,626,343,644,0.0,950,1233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,G,2157,1862,1576,608,306,950,0.0,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,H,2440,2145,1859,890,589,1233,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,A,0.0,0.0,0.0,631,922,349,1178,0.0,1411,1724,0.0,2017,2265,0.0,2586
67,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,D,631,0.0,0.0,0.0,290,283,547,0.0,780,1093,0.0,1386,1634,0.0,1954
67,E,922,0.0,0.0,290,0.0,573,256,0.0,489,802,0.0,1096,1344,0.0,1664
67,F,349,0.0,0.0,283,573,0.0,829,0.0,1062,1375,0.0,1669,1917,0.0,2237
67,G,1178,0.0,0.0,547,256,829,0.0,0.0,233,546,0.0,839,1088,0.0,1408
67,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,I,1411,0.0,0.0,780,489,1062,233,0.0,0.0,313,0.0,606,854,0.0,1175
67,J,1724,0.0,0.0,1093,802,1375,546,0.0,313,0.0,0.0,293,541,0.0,862
67,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,L,2017,0.0,0.0,1386,1096,1669,839,0.0,606,293,0.0,0.0,248,0.0,568
67,M,2265,0.0,0.0,1634,1344,1917,1088,0.0,854,541,0.0,248,0.0,0.0,320
67,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,O,2586,0.0,0.0,1954,1664,2237,1408,0.0,1175,862,0.0,568,320,0.0,0.0
68,A,0.0,343,688,2411,2710,2078,3015,3327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,B,343,0.0,345,2068,2368,1735,2672,2984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,C,688,345,0.0,1723,2022,1390,2327,2639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,D,2411,2068,1723,0.0,300,333,604,916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,E,2710,2368,2022,300,0.0,632,305,617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,F,2078,1735,1390,333,632,0.0,937,1249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,G,3015,2672,2327,604,305,937,0.0,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,H,3327,2984,2639,916,617,1249,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,A,0.0,0.0,0.0,618,858,339,1157,1438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,D,618,0.0,0.0,0.0,240,279,539,819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,E,858,0.0,0.0,240,0.0,519,299,579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,F,339,0.0,0.0,279,519,0.0,818,1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,G,1157,0.0,0.0,539,299,818,0.0,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,H,1438,0.0,0.0,819,579,1098,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,A,0.0,269,555,3213,3502,2863,3793,4094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,B,269,0.0,286,2944,3233,2594,3524,3825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,C,555,286,0.0,2657,2947,2308,3238,3538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,D,3213,2944,2657,0.0,289,350,580,881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,E,3502,3233,2947,289,0.0,639,291,592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,F,2863,2594,2308,350,639,0.0,930,1231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,G,3793,3524,3238,580,291,930,0.0,301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,H,4094,3825,3538,881,592,1231,301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,A,0.0,366,645,1565,1809,1213,2119,0.0,2454,2748,0.0,3063,3407,3741,0.0
71,B,366,0.0,280,1200,1443,848,1753,0.0,2088,2382,0.0,2697,3041,3376,0.0
71,C,645,280,0.0,920,1164,568,1474,0.0,1808,2103,0.0,2418,2761,3096,0.0
71,D,1565,1200,920,0.0,244,352,553,0.0,888,1183,0.0,1498,1841,2176,0.0
71,E,1809,1443,1164,244,0.0,596,310,0.0,644,939,0.0,1254,1598,1932,0.0
71,F,1213,848,568,352,596,0.0,905,0.0,1240,1534,0.0,1850,2193,2528,0.0
71,G,2119,1753,1474,553,310,905,0.0,0.0,335,629,0.0,944,1288,1623,0.0
71,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,I,2454,2088,1808,888,644,1240,335,0.0,0.0,294,0.0,610,953,1288,0.0
71,J,2748,2382,2103,1183,939,1534,629,0.0,294,0.0,0.0,315,659,993,0.0
71,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,L,3063,2697,2418,1498,1254,1850,944,0.0,610,315,0.0,0.0,344,678,0.0
71,M,3407,3041,2761,1841,1598,2193,1288,0.0,953,659,0.0,344,0.0,335,0.0
71,N,3741,3376,3096,2176,1932,2528,1623,0.0,1288,993,0.0,678,335,0.0,0.0
71,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,A,0.0,289,610,1503,1839,1206,2091,2394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,B,289,0.0,321,1214,1550,917,1802,2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,C,610,321,0.0,893,1230,596,1481,1784,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,D,1503,1214,893,0.0,336,297,588,891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,E,1839,1550,1230,336,0.0,634,251,554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,F,1206,917,596,297,634,0.0,885,1188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,G,2091,1802,1481,588,251,885,0.0,303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,H,2394,2105,1784,891,554,1188,303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,A,0.0,323,627,3267,3545,2964,3825,0.0,4119,4404,4717,0.0,5058,0.0,5344
73,B,323,0.0,304,2944,3223,2641,3502,0.0,3796,4082,4394,0.0,4735,0.0,5021
73,C,627,304,0.0,2640,2918,2337,3198,0.0,3492,3777,4089,0.0,4431,0.0,4717
73,D,3267,2944,2640,0.0,278,303,558,0.0,852,1137,1449,0.0,1791,0.0,2077
73,E,3545,3223,2918,278,0.0,581,279,0.0,574,859,1171,0.0,1512,0.0,1799
73,F,2964,2641,2337,303,581,0.0,861,0.0,1155,1440,1753,0.0,2094,0.0,2380
73,G,3825,3502,3198,558,279,861,0.0,0.0,294,580,892,0.0,1233,0.0,1519
73,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,I,4119,3796,3492,852,574,1155,294,0.0,0.0,285,598,0.0,939,0.0,1225
73,J,4404,4082,3777,1137,859,1440,580,0.0,285,0.0,312,0.0,653,0.0,940
73,K,4717,4394,4089,1449,1171,1753,892,0.0,598,312,0.0,0.0,341,0.0,628
73,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,M,5058,4735,4431,1791,1512,2094,1233,0.0,939,653,341,0.0,0.0,0.0,286
73,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,O,5344,5021,4717,2077,1799,2380,1519,0.0,1225,940,628,0.0,286,0.0,0.0
74,A,0.0,298,531,2236,2519,1971,2789,0.0,3084,3404,0.0,3687,3991,4288,0.0
74,B,298,0.0,233,1938,2221,1673,2491,0.0,2786,3106,0.0,3389,3693,3990,0.0
74,C,531,233,0.0,1706,1989,1441,2259,0.0,2553,2874,0.0,3157,3460,3757,0.0
74,D,2236,1938,1706,0.0,283,265,553,0.0,847,1168,0.0,1451,1755,2051,0.0
74,E,2519,2221,1989,283,0.0,548,270,0.0,564,885,0.0,1168,1472,1768,0.0
74,F,1971,1673,1441,265,548,0.0,818,0.0,1112,1433,0.0,1716,2020,2316,0.0
74,G,2789,2491,2259,553,270,818,0.0,0.0,295,615,0.0,898,1202,1498,0.0
74,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,I,3084,2786,2553,847,564,1112,295,0.0,0.0,321,0.0,603,907,1204,0.0
74,J,3404,3106,2874,1168,885,1433,615,0.0,321,0.0,0.0,283,587,883,0.0
74,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,L,3687,3389,3157,1451,1168,1716,898,0.0,603,283,0.0,0.0,304,600,0.0
74,M,3991,3693,3460,1755,1472,2020,1202,0.0,907,587,0.0,304,0.0,297,0.0
74,N,4288,3990,3757,2051,1768,2316,1498,0.0,1204,883,0.0,600,297,0.0,0.0
74,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,A,0.0,0.0,0.0,619,977,290,1318,0.0,1627,1912,0.0,2163,2496,0.0,2776
75,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,D,619,0.0,0.0,0.0,357,329,698,0.0,1007,1293,0.0,1544,1877,0.0,2156
75,E,977,0.0,0.0,357,0.0,687,341,0.0,650,935,0.0,1187,1519,0.0,1799
75,F,290,0.0,0.0,329,687,0.0,1028,0.0,1337,1622,0.0,1873,2206,0.0,2486
75,G,1318,0.0,0.0,698,341,1028,0.0,0.0,309,594,0.0,846,1178,0.0,1458
75,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,I,1627,0.0,0.0,1007,650,1337,309,0.0,0.0,285,0.0,537,870,0.0,1149
75,J,1912,0.0,0.0,1293,935,1622,594,0.0,285,0.0,0.0,251,584,0.0,864
75,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,L,2163,0.0,0.0,1544,1187,1873,846,0.0,537,251,0.0,0.0,333,0.0,612
75,M,2496,0.0,0.0,1877,1519,2206,1178,0.0,870,584,0.0,333,0.0,0.0,279
75,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,O,2776,0.0,0.0,2156,1799,2486,1458,0.0,1149,864,0.0,612,279,0.0,0.0
76,A,0.0,0.0,0.0,619,944,303,1222,1510,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,D,619,0.0,0.0,0.0,325,317,603,891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,E,944,0.0,0.0,325,0.0,642,278,566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,F,303,0.0,0.0,317,642,0.0,920,1208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,G,1222,0.0,0.0,603,278,920,0.0,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,H,1510,0.0,0.0,891,566,1208,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,A,0.0,0.0,0.0,553,858,263,1179,1532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,D,553,0.0,0.0,0.0,304,290,625,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,E,858,0.0,0.0,304,0.0,594,321,675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,F,263,0.0,0.0,290,594,0.0,916,1269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,G,1179,0.0,0.0,625,321,916,0.0,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,H,1532,0.0,0.0,979,675,1269,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,A,0.0,283,591,1586,1878,1257,2159,0.0,2480,2731,3023,0.0,3325,0.0,3624
78,B,283,0.0,307,1303,1595,974,1875,0.0,2197,2448,2740,0.0,3041,0.0,3340
78,C,591,307,0.0,995,1288,666,1568,0.0,1890,2141,2433,0.0,2734,0.0,3033
78,D,1586,1303,995,0.0,292,329,572,0.0,894,1145,1437,0.0,1739,0.0,2038
78,E,1878,1595,1288,292,0.0,622,280,0.0,602,853,1145,0.0,1446,0.0,1745
78,F,1257,974,666,329,622,0.0,902,0.0,1223,1475,1766,0.0,2068,0.0,2367
78,G,2159,1875,1568,572,280,902,0.0,0.0,322,573,865,0.0,1166,0.0,1465
78,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,I,2480,2197,1890,894,602,1223,322,0.0,0.0,251,543,0.0,844,0.0,1143
78,J,2731,2448,2141,1145,853,1475,573,0.0,251,0.0,292,0.0,593,0.0,892
78,K,3023,2740,2433,1437,1145,1766,865,0.0,543,292,0.0,0.0,301,0.0,600
78,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,M,3325,3041,2734,1739,1446,2068,1166,0.0,844,593,301,0.0,0.0,0.0,299
78,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,O,3624,3340,3033,2038,1745,2367,1465,0.0,1143,892,600,0.0,299,0.0,0.0
79,A,0.0,344,648,1514,1811,1205,2092,0.0,2357,2633,0.0,2911,3197,0.0,3484
79,B,344,0.0,304,1170,1467,861,1748,0.0,2013,2289,0.0,2567,2853,0.0,3140
79,C,648,304,0.0,866,1163,557,1444,0.0,1709,1985,0.0,2263,2549,0.0,2836
79,D,1514,1170,866,0.0,296,310,577,0.0,842,1119,0.0,1397,1683,0.0,1969
79,E,1811,1467,1163,296,0.0,606,281,0.0,546,823,0.0,1100,1386,0.0,1673
79,F,1205,861,557,310,606,0.0,887,0.0,1152,1429,0.0,1707,1992,0.0,2279
79,G,2092,1748,1444,577,281,887,0.0,0.0,265,542,0.0,819,1105,0.0,1392
79,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,I,2357,2013,1709,842,546,1152,265,0.0,0.0,277,0.0,554,840,0.0,1127
79,J,2633,2289,1985,1119,823,1429,542,0.0,277,0.0,0.0,278,564,0.0,850
79,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,L,2911,2567,2263,1397,1100,1707,819,0.0,554,278,0.0,0.0,286,0.0,573
79,M,3197,2853,2549,1683,1386,1992,1105,0.0,840,564,0.0,286,0.0,0.0,287
79,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,O,3484,3140,2836,1969,1673,2279,1392,0.0,1127,850,0.0,573,287,0.0,0.0
80,A,0.0,353,632,1480,1779,1172,2039,2332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,B,353,0.0,280,1127,1426,819,1686,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,C,632,280,0.0,848,1147,539,1407,1699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
