case,activitypair,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
63,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,A,0.0,0.0,0.0,580,881,279,1207,1472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,D,580,0.0,0.0,0.0,301,300,627,892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,E,881,0.0,0.0,301,0.0,601,326,591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,F,279,0.0,0.0,300,601,0.0,928,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,G,1207,0.0,0.0,627,326,928,0.0,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,H,1472,0.0,0.0,892,591,1193,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,A,0.0,286,575,3120,3389,2819,3650,0.0,3923,4239,0.0,4526,4853,5157,0.0
65,B,286,0.0,289,2833,3103,2533,3363,0.0,3636,3952,0.0,4239,4567,4871,0.0
65,C,575,289,0.0,2545,2814,2244,3074,0.0,3348,3663,0.0,3950,4278,4582,0.0
65,D,3120,2833,2545,0.0,269,300,530,0.0,803,1119,0.0,1406,1733,2037,0.0
65,E,3389,3103,2814,269,0.0,570,261,0.0,534,849,0.0,1137,1464,1768,0.0
65,F,2819,2533,2244,300,570,0.0,830,0.0,1103,1419,0.0,1706,2034,2338,0.0
65,G,3650,3363,3074,530,261,830,0.0,0.0,273,589,0.0,876,1203,1507,0.0
65,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,I,3923,3636,3348,803,534,1103,273,0.0,0.0,316,0.0,603,930,1234,0.0
65,J,4239,3952,3663,1119,849,1419,589,0.0,316,0.0,0.0,287,615,918,0.0
65,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,L,4526,4239,3950,1406,1137,1706,876,0.0,603,287,0.0,0.0,327,631,0.0
65,M,4853,4567,4278,1733,1464,2034,1203,0.0,930,615,0.0,327,0.0,304,0.0
65,N,5157,4871,4582,2037,1768,2338,1507,0.0,1234,918,0.0,631,304,0.0,0.0
65,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,A,0.0,293,615,6761,7071,6540,7369,7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,B,293,0.0,322,6468,6778,6247,7076,7371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,C,615,322,0.0,6146,6456,5925,6754,7049,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,D,6761,6468,6146,0.0,309,221,608,903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,E,7071,6778,6456,309,0.0,531,298,593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,F,6540,6247,5925,221,531,0.0,829,1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,G,7369,7076,6754,608,298,829,0.0,295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,H,7664,7371,7049,903,593,1124,295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,A,0.0,0.0,0.0,571,849,321,1100,1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,D,571,0.0,0.0,0.0,278,250,529,848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,E,849,0.0,0.0,278,0.0,528,251,570,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,F,321,0.0,0.0,250,528,0.0,779,1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,G,1100,0.0,0.0,529,251,779,0.0,319,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,H,1419,0.0,0.0,848,570,1099,319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,A,0.0,308,620,1487,1801,1183,2095,2396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,B,308,0.0,312,1179,1493,875,1787,2088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,C,620,312,0.0,867,1181,563,1475,1775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,D,1487,1179,867,0.0,314,304,608,908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,E,1801,1493,1181,314,0.0,618,294,595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,F,1183,875,563,304,618,0.0,912,1213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,G,2095,1787,1475,608,294,912,0.0,301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,H,2396,2088,1775,908,595,1213,301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,A,0.0,301,609,1409,1712,1085,2011,0.0,2293,2573,2843,0.0,3150,0.0,3425
69,B,301,0.0,308,1108,1411,784,1710,0.0,1993,2272,2542,0.0,2849,0.0,3124
69,C,609,308,0.0,799,1102,476,1402,0.0,1684,1964,2234,0.0,2540,0.0,2816
69,D,1409,1108,799,0.0,303,324,602,0.0,885,1164,1434,0.0,1741,0.0,2016
69,E,1712,1411,1102,303,0.0,627,299,0.0,582,862,1131,0.0,1438,0.0,1713
69,F,1085,784,476,324,627,0.0,926,0.0,1209,1488,1758,0.0,2065,0.0,2340
69,G,2011,1710,1402,602,299,926,0.0,0.0,283,562,832,0.0,1139,0.0,1414
69,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,I,2293,1993,1684,885,582,1209,283,0.0,0.0,280,549,0.0,856,0.0,1131
69,J,2573,2272,1964,1164,862,1488,562,0.0,280,0.0,270,0.0,576,0.0,852
69,K,2843,2542,2234,1434,1131,1758,832,0.0,549,270,0.0,0.0,307,0.0,582
69,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,M,3150,2849,2540,1741,1438,2065,1139,0.0,856,576,307,0.0,0.0,0.0,275
69,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,O,3425,3124,2816,2016,1713,2340,1414,0.0,1131,852,582,0.0,275,0.0,0.0
70,A,0.0,0.0,0.0,556,891,289,1207,1528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,D,556,0.0,0.0,0.0,335,267,651,971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,E,891,0.0,0.0,335,0.0,602,316,637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,F,289,0.0,0.0,267,602,0.0,918,1239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,G,1207,0.0,0.0,651,316,918,0.0,321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,H,1528,0.0,0.0,971,637,1239,321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,A,0.0,0.0,0.0,557,873,271,1143,0.0,1417,1785,2071,0.0,2401,2672,0.0
71,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,D,557,0.0,0.0,0.0,316,285,586,0.0,860,1229,1514,0.0,1844,2116,0.0
71,E,873,0.0,0.0,316,0.0,601,270,0.0,544,913,1199,0.0,1528,1800,0.0
71,F,271,0.0,0.0,285,601,0.0,871,0.0,1146,1514,1800,0.0,2130,2401,0.0
71,G,1143,0.0,0.0,586,270,871,0.0,0.0,274,643,928,0.0,1258,1530,0.0
71,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,I,1417,0.0,0.0,860,544,1146,274,0.0,0.0,368,654,0.0,984,1255,0.0
71,J,1785,0.0,0.0,1229,913,1514,643,0.0,368,0.0,286,0.0,616,887,0.0
71,K,2071,0.0,0.0,1514,1199,1800,928,0.0,654,286,0.0,0.0,330,601,0.0
71,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,M,2401,0.0,0.0,1844,1528,2130,1258,0.0,984,616,330,0.0,0.0,271,0.0
71,N,2672,0.0,0.0,2116,1800,2401,1530,0.0,1255,887,601,0.0,271,0.0,0.0
71,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,A,0.0,0.0,0.0,655,940,309,1221,0.0,1555,1903,0.0,2167,2461,0.0,2745
72,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,D,655,0.0,0.0,0.0,285,346,566,0.0,900,1248,0.0,1512,1806,0.0,2090
72,E,940,0.0,0.0,285,0.0,632,280,0.0,614,962,0.0,1227,1520,0.0,1804
72,F,309,0.0,0.0,346,632,0.0,912,0.0,1246,1594,0.0,1859,2152,0.0,2436
72,G,1221,0.0,0.0,566,280,912,0.0,0.0,334,682,0.0,947,1240,0.0,1524
72,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,I,1555,0.0,0.0,900,614,1246,334,0.0,0.0,348,0.0,613,906,0.0,1190
72,J,1903,0.0,0.0,1248,962,1594,682,0.0,348,0.0,0.0,265,558,0.0,842
72,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,L,2167,0.0,0.0,1512,1227,1859,947,0.0,613,265,0.0,0.0,294,0.0,578
72,M,2461,0.0,0.0,1806,1520,2152,1240,0.0,906,558,0.0,294,0.0,0.0,284
72,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,O,2745,0.0,0.0,2090,1804,2436,1524,0.0,1190,842,0.0,578,284,0.0,0.0
73,A,0.0,0.0,0.0,555,849,300,1135,1412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,D,555,0.0,0.0,0.0,293,255,580,857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,E,849,0.0,0.0,293,0.0,549,287,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,F,300,0.0,0.0,255,549,0.0,835,1112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,G,1135,0.0,0.0,580,287,835,0.0,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,H,1412,0.0,0.0,857,564,1112,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,A,0.0,295,556,2435,2711,2113,3009,3277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,B,295,0.0,261,2140,2416,1819,2714,2982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,C,556,261,0.0,1879,2155,1558,2453,2721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,D,2435,2140,1879,0.0,276,321,575,842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,E,2711,2416,2155,276,0.0,598,298,566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,F,2113,1819,1558,321,598,0.0,896,1164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,G,3009,2714,2453,575,298,896,0.0,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,H,3277,2982,2721,842,566,1164,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,A,0.0,313,621,2465,2775,2148,3098,3470,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,B,313,0.0,308,2152,2462,1835,2785,3157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,C,621,308,0.0,1844,2154,1527,2477,2849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,D,2465,2152,1844,0.0,310,317,633,1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,E,2775,2462,2154,310,0.0,627,323,695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,F,2148,1835,1527,317,627,0.0,950,1322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,G,3098,2785,2477,633,323,950,0.0,372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,H,3470,3157,2849,1005,695,1322,372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,A,0.0,334,602,1593,1925,1271,2287,0.0,2608,2938,3268,0.0,3579,0.0,3847
76,B,334,0.0,269,1259,1591,937,1954,0.0,2275,2605,2935,0.0,3246,0.0,3514
76,C,602,269,0.0,991,1323,668,1685,0.0,2006,2336,2666,0.0,2977,0.0,3245
76,D,1593,1259,991,0.0,332,322,694,0.0,1015,1345,1675,0.0,1986,0.0,2254
76,E,1925,1591,1323,332,0.0,654,362,0.0,683,1013,1343,0.0,1654,0.0,1922
76,F,1271,937,668,322,654,0.0,1017,0.0,1338,1668,1998,0.0,2309,0.0,2577
76,G,2287,1954,1685,694,362,1017,0.0,0.0,321,651,981,0.0,1292,0.0,1560
76,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,I,2608,2275,2006,1015,683,1338,321,0.0,0.0,330,660,0.0,971,0.0,1239
76,J,2938,2605,2336,1345,1013,1668,651,0.0,330,0.0,330,0.0,641,0.0,909
76,K,3268,2935,2666,1675,1343,1998,981,0.0,660,330,0.0,0.0,311,0.0,579
76,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,M,3579,3246,2977,1986,1654,2309,1292,0.0,971,641,311,0.0,0.0,0.0,268
76,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,O,3847,3514,3245,2254,1922,2577,1560,0.0,1239,909,579,0.0,268,0.0,0.0
77,A,0.0,0.0,0.0,607,904,297,1237,0.0,1485,1764,0.0,2010,2265,2555,0.0
77,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,D,607,0.0,0.0,0.0,297,311,629,0.0,877,1157,0.0,1402,1657,1947,0.0
77,E,904,0.0,0.0,297,0.0,607,333,0.0,581,860,0.0,1106,1361,1651,0.0
77,F,297,0.0,0.0,311,607,0.0,940,0.0,1188,1467,0.0,1713,1968,2258,0.0
77,G,1237,0.0,0.0,629,333,940,0.0,0.0,248,528,0.0,773,1028,1318,0.0
77,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,I,1485,0.0,0.0,877,581,1188,248,0.0,0.0,280,0.0,525,780,1070,0.0
77,J,1764,0.0,0.0,1157,860,1467,528,0.0,280,0.0,0.0,246,501,790,0.0
77,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,L,2010,0.0,0.0,1402,1106,1713,773,0.0,525,246,0.0,0.0,255,545,0.0
77,M,2265,0.0,0.0,1657,1361,1968,1028,0.0,780,501,0.0,255,0.0,290,0.0
77,N,2555,0.0,0.0,1947,1651,2258,1318,0.0,1070,790,0.0,545,290,0.0,0.0
77,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,A,0.0,279,581,1403,1707,1081,2029,0.0,2337,2637,0.0,2977,3269,3588,0.0
78,B,279,0.0,302,1124,1428,803,1751,0.0,2058,2358,0.0,2699,2990,3309,0.0
78,C,581,302,0.0,822,1126,500,1448,0.0,1756,2056,0.0,2396,2688,3007,0.0
78,D,1403,1124,822,0.0,304,321,627,0.0,934,1234,0.0,1575,1866,2185,0.0
78,E,1707,1428,1126,304,0.0,626,323,0.0,630,930,0.0,1270,1562,1881,0.0
78,F,1081,803,500,321,626,0.0,948,0.0,1256,1556,0.0,1896,2188,2507,0.0
78,G,2029,1751,1448,627,323,948,0.0,0.0,307,607,0.0,948,1239,1558,0.0
78,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,I,2337,2058,1756,934,630,1256,307,0.0,0.0,300,0.0,640,932,1251,0.0
78,J,2637,2358,2056,1234,930,1556,607,0.0,300,0.0,0.0,340,632,951,0.0
78,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,L,2977,2699,2396,1575,1270,1896,948,0.0,640,340,0.0,0.0,292,611,0.0
78,M,3269,2990,2688,1866,1562,2188,1239,0.0,932,632,0.0,292,0.0,319,0.0
78,N,3588,3309,3007,2185,1881,2507,1558,0.0,1251,951,0.0,611,319,0.0,0.0
78,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,A,0.0,271,532,1444,1745,1123,1980,0.0,2247,2551,0.0,2846,3185,0.0,3487
79,B,271,0.0,261,1173,1474,852,1709,0.0,1977,2281,0.0,2576,2915,0.0,3216
79,C,532,261,0.0,912,1213,591,1448,0.0,1715,2019,0.0,2315,2654,0.0,2955
79,D,1444,1173,912,0.0,301,321,536,0.0,803,1107,0.0,1402,1741,0.0,2043
79,E,1745,1474,1213,301,0.0,622,235,0.0,502,806,0.0,1101,1440,0.0,1742
79,F,1123,852,591,321,622,0.0,857,0.0,1124,1429,0.0,1724,2063,0.0,2364
79,G,1980,1709,1448,536,235,857,0.0,0.0,267,571,0.0,866,1205,0.0,1507
79,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,I,2247,1977,1715,803,502,1124,267,0.0,0.0,304,0.0,599,938,0.0,1240
79,J,2551,2281,2019,1107,806,1429,571,0.0,304,0.0,0.0,295,634,0.0,936
79,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,L,2846,2576,2315,1402,1101,1724,866,0.0,599,295,0.0,0.0,339,0.0,640
79,M,3185,2915,2654,1741,1440,2063,1205,0.0,938,634,0.0,339,0.0,0.0,301
79,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,O,3487,3216,2955,2043,1742,2364,1507,0.0,1240,936,0.0,640,301,0.0,0.0
80,A,0.0,0.0,0.0,596,906,303,1168,0.0,1481,1809,2101,0.0,2404,0.0,2734
